1	1.5e+06	5.00679e-05	0.000388861
0.99996	25000	1.3113e-05	0.000316858
0.99997	33333.4	1.12057e-05	0.000298023
0.99998	50000.2	2.40803e-05	0.00032711
0.99999	100001	1.19209e-05	0.000299931
1.00001	3.26858e+11	1.21593e-05	0.000308037
1.00002	5.34099e+17	1.69277e-05	0.000305176
1.00003	1.16348e+24	1.09673e-05	0.000299931
1.00004	2.85091e+30	1.50204e-05	0.000328064
1.00006	2.02779e+43	1.09673e-05	0.000344992
1.00008	1.62164e+56	1.90735e-05	0.000298977
1.0001	1.38247e+69	1.09673e-05	0.000282049
1.00012	1.22694e+82	1.00136e-05	0.000308037
1.00014	1.11935e+95	1.00136e-05	0.000272036
1.00016	1.04184e+108	1.09673e-05	0.000280142
1.00018	9.84502e+120	1.40667e-05	0.000277042
1.0002	9.41383e+133	1.00136e-05	0.000270844
1.00022	9.087e+146	1.00136e-05	0.00027895
1.00024	8.83931e+159	1.00136e-05	0.000273943
1.00026	8.65331e+172	9.77516e-06	0.000271082
1.00028	8.51654e+185	1.09673e-05	0.000279188
1.0003	8.41986e+198	1.00136e-05	0.000272989
