1	2e+06	2.7895e-05	0.000545979
0.99996	25000	5.00679e-06	0.000504017
0.99997	33333.3	5.96046e-06	0.000504017
0.99998	50000	5.00679e-06	0.000505924
0.99999	100000	5.00679e-06	0.000500917
1.00001	4.85078e+13	5.00679e-06	0.000504017
1.00002	1.17627e+22	1.00136e-05	0.000506163
1.00003	3.80235e+30	5.00679e-06	0.000604868
1.00004	1.3825e+39	5.00679e-06	0.000519037
1.00006	2.16478e+56	5.96046e-06	0.000497818
1.00008	3.81039e+73	8.10623e-06	0.00050211
1.0001	7.14836e+90	5.00679e-06	0.000505924
1.00012	1.3958e+108	5.96046e-06	0.00050211
1.00014	2.8011e+125	5.96046e-06	0.000503778
1.00016	5.73379e+142	5.96046e-06	0.000506163
1.00018	1.19137e+160	8.10623e-06	0.00050807
1.0002	2.50437e+177	5.00679e-06	0.000496149
1.00022	5.31335e+194	7.15256e-06	0.000507116
1.00024	1.13578e+212	5.00679e-06	0.000504971
1.00026	2.44287e+229	6.91414e-06	0.000507832
1.00028	5.28125e+246	5.00679e-06	0.000507116
1.0003	1.14669e+264	5.00679e-06	0.000495911
